Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
7	GO:0006577	amino-acid betaine metabolic process	2/23	17/18800	0.000192550724731105	0.0185618898640785	0.0119584134306686	CRAT/CROT	2
7	GO:0034440	lipid oxidation	3/23	112/18800	0.000334179814113937	0.0268457784004863	0.0172952710813353	CRAT/ALOX15B/CROT	3
7	GO:0072329	monocarboxylic acid catabolic process	3/23	124/18800	0.000450379124421477	0.0310118197101645	0.0199792243164414	CRAT/PON3/CROT	3
7	GO:0001655	urogenital system development	4/23	352/18800	0.000807177000204242	0.0486324142623056	0.0313312125079278	ALOX15B/HPGD/AR/TFAP2B	4
7	GO:0045616	regulation of keratinocyte differentiation	2/23	38/18800	0.000979886580234044	0.0497293769622967	0.032037925756448	ALOX15B/ABCA12	2
7	GO:0044282	small molecule catabolic process	4/23	376/18800	0.00103172981249578	0.0497293769622967	0.032037925756448	CRAT/ALDH3B2/PON3/CROT	4
7	GO:0006631	fatty acid metabolic process	4/23	395/18800	0.00123834201287132	0.0542618954730886	0.0349579802676592	CRAT/ALOX15B/HPGD/CROT	4
7	GO:0030850	prostate gland development	2/23	49/18800	0.00162583491239099	0.0653043689810381	0.0420720437855563	ALOX15B/AR	2
7	GO:0030258	lipid modification	3/23	216/18800	0.00223545195960583	0.0754480911490377	0.0486070908254338	CRAT/ALOX15B/CROT	3
7	GO:0045604	regulation of epidermal cell differentiation	2/23	58/18800	0.0022700629844422	0.0754480911490377	0.0486070908254338	ALOX15B/ABCA12	2
7	GO:0050891	multicellular organismal water homeostasis	2/23	59/18800	0.00234796964156756	0.0754480911490377	0.0486070908254338	ABCA12/TFAP2B	2
7	GO:0045682	regulation of epidermis development	2/23	65/18800	0.00284165049432892	0.0782362144212251	0.0504033266090007	ALOX15B/ABCA12	2
7	GO:0030104	water homeostasis	2/23	66/18800	0.00292827703524294	0.0782362144212251	0.0504033266090007	ABCA12/TFAP2B	2
7	GO:0046395	carboxylic acid catabolic process	3/23	238/18800	0.00294232530135265	0.0782362144212251	0.0504033266090007	CRAT/PON3/CROT	3
7	GO:0016054	organic acid catabolic process	3/23	242/18800	0.00308400015353377	0.0782362144212251	0.0504033266090007	CRAT/PON3/CROT	3
7	GO:1901568	fatty acid derivative metabolic process	2/23	74/18800	0.00366547617951399	0.0883379759262873	0.0569113406819278	ALOX15B/HPGD	2
7	GO:0006635	fatty acid beta-oxidation	2/23	76/18800	0.00386194508686864	0.088640834850985	0.0571064561717418	CRAT/CROT	2
7	GO:0048844	artery morphogenesis	2/23	79/18800	0.00416568275368494	0.0912663221489156	0.058797914465888	HPGD/TFAP2B	2
6	GO:0051607	defense response to virus	25/35	290/18800	2.85051388429352e-38	9.59974583070922e-36	6.06955905222558e-36	TRIM22/IFI44L/DTX3L/DDX58/IFI6/IFI16/IFI27/IFIT2/IFIT1/IFIT3/MX1/MX2/OAS1/OAS2/OAS3/HERC5/PLSCR1/DDX60/EIF2AK2/IFIH1/BST2/PARP9/IFITM1/DDX60L/RSAD2	25
6	GO:0140546	defense response to symbiont	25/35	291/18800	3.11680059438611e-38	9.59974583070922e-36	6.06955905222558e-36	TRIM22/IFI44L/DTX3L/DDX58/IFI6/IFI16/IFI27/IFIT2/IFIT1/IFIT3/MX1/MX2/OAS1/OAS2/OAS3/HERC5/PLSCR1/DDX60/EIF2AK2/IFIH1/BST2/PARP9/IFITM1/DDX60L/RSAD2	25
6	GO:0009615	response to virus	26/35	392/18800	5.14607353742768e-37	1.05666043301848e-34	6.68086739946752e-35	TRIM22/IFI44/IFI44L/DTX3L/DDX58/IFI6/IFI16/IFI27/IFIT2/IFIT1/IFIT3/MX1/MX2/OAS1/OAS2/OAS3/HERC5/PLSCR1/DDX60/EIF2AK2/IFIH1/BST2/PARP9/IFITM1/DDX60L/RSAD2	26
6	GO:0045071	negative regulation of viral genome replication	12/35	57/18800	1.38307673799288e-22	2.12993817650904e-20	1.34667998172991e-20	IFI16/IFIT1/MX1/OAS1/OAS2/OAS3/PLSCR1/EIF2AK2/IFIH1/BST2/IFITM1/RSAD2	12
6	GO:0045069	regulation of viral genome replication	12/35	87/18800	3.35239198522016e-20	4.13014692579124e-18	2.61133691480307e-18	IFI16/IFIT1/MX1/OAS1/OAS2/OAS3/PLSCR1/EIF2AK2/IFIH1/BST2/IFITM1/RSAD2	12
6	GO:0048525	negative regulation of viral process	12/35	91/18800	5.93628552538102e-20	6.09458647272452e-18	3.85337832349295e-18	IFI16/IFIT1/MX1/OAS1/OAS2/OAS3/PLSCR1/EIF2AK2/IFIH1/BST2/IFITM1/RSAD2	12
6	GO:0019079	viral genome replication	13/35	134/18800	8.72825536945197e-20	7.68086472511773e-18	4.85632253638681e-18	IFI16/IFI27/IFIT1/MX1/OAS1/OAS2/OAS3/PLSCR1/EIF2AK2/IFIH1/BST2/IFITM1/RSAD2	13
6	GO:1903900	regulation of viral life cycle	13/35	139/18800	1.42913095130713e-19	1.10043083250649e-17	6.95761121031102e-18	TRIM22/IFI16/IFIT1/MX1/OAS1/OAS2/OAS3/PLSCR1/EIF2AK2/IFIH1/BST2/IFITM1/RSAD2	13
6	GO:0050792	regulation of viral process	13/35	159/18800	8.65026054790533e-19	5.92062277501076e-17	3.74338760552628e-17	TRIM22/IFI16/IFIT1/MX1/OAS1/OAS2/OAS3/PLSCR1/EIF2AK2/IFIH1/BST2/IFITM1/RSAD2	13
6	GO:0019058	viral life cycle	14/35	317/18800	1.90288674494551e-16	1.17217823488643e-14	7.41124311189303e-15	TRIM22/IFI16/IFI27/IFIT1/MX1/OAS1/OAS2/OAS3/PLSCR1/EIF2AK2/IFIH1/BST2/IFITM1/RSAD2	14
6	GO:0016032	viral process	15/35	418/18800	2.70715113563245e-16	1.51600463595417e-14	9.58512842281345e-15	TRIM22/IFI16/IFI27/IFIT1/MX1/OAS1/OAS2/OAS3/PLSCR1/EIF2AK2/IFIH1/BST2/PARP9/IFITM1/RSAD2	15
6	GO:0034340	response to type I interferon	9/35	64/18800	2.25011989749941e-15	1.15506154738303e-13	7.30302071995423e-14	USP18/IFI27/IFIT1/MX1/OAS1/OAS2/OAS3/SP100/IFITM1	9
6	GO:0071357	cellular response to type I interferon	8/35	58/18800	1.09506031139103e-13	5.1889011678221e-12	3.28074749161684e-12	USP18/IFI27/IFIT1/OAS1/OAS2/OAS3/SP100/IFITM1	8
6	GO:0002831	regulation of response to biotic stimulus	12/35	351/18800	8.44264470691633e-13	3.71476367104319e-11	2.34870567034514e-11	USP18/DTX3L/DDX58/IFI16/IFIT1/OAS1/OAS3/HERC5/PLSCR1/PARP14/DDX60/PARP9	12
6	GO:0035455	response to interferon-alpha	6/35	20/18800	1.00792704553882e-12	4.13922040034607e-11	2.61707373227622e-11	IFIT2/IFIT3/MX2/EIF2AK2/BST2/IFITM1	6
6	GO:0060337	type I interferon signaling pathway	7/35	56/18800	8.89256040611349e-12	3.42363575635369e-10	2.16463641464605e-10	USP18/IFI27/OAS1/OAS2/OAS3/SP100/IFITM1	7
6	GO:0035456	response to interferon-beta	6/35	32/18800	2.31934643278866e-11	8.40422001528124e-10	5.31367294199259e-10	IFI16/OAS1/PLSCR1/XAF1/BST2/IFITM1	6
6	GO:0019221	cytokine-mediated signaling pathway	11/35	486/18800	7.33424162054754e-10	2.50994046569849e-08	1.58694116935824e-08	USP18/CCR1/IFI27/MX1/OAS1/OAS2/OAS3/PARP14/SP100/PARP9/IFITM1	11
6	GO:0032728	positive regulation of interferon-beta production	5/35	39/18800	9.13265880357933e-09	2.96090411737098e-07	1.8720685636146e-07	DDX58/OAS1/OAS2/OAS3/IFIH1	5
6	GO:0098586	cellular response to virus	6/35	85/18800	1.04348195166932e-08	3.2139244111415e-07	2.0320438006192e-07	DDX58/IFI6/OAS1/OAS3/DDX60/IFIH1	6
6	GO:0140374	antiviral innate immune response	4/35	17/18800	2.35418910107269e-08	6.90562136314657e-07	4.36616525010976e-07	DDX58/IFIT1/MX1/OAS1	4
6	GO:0060759	regulation of response to cytokine stimulus	7/35	178/18800	3.25846481928901e-08	9.12370149400923e-07	5.7685740819949e-07	USP18/DDX58/OAS1/OAS3/PARP14/IFIH1/PARP9	7
6	GO:0032608	interferon-beta production	5/35	57/18800	6.48430944313724e-08	1.66430609040522e-06	1.0522782868249e-06	DDX58/OAS1/OAS2/OAS3/IFIH1	5
6	GO:0032648	regulation of interferon-beta production	5/35	57/18800	6.48430944313724e-08	1.66430609040522e-06	1.0522782868249e-06	DDX58/OAS1/OAS2/OAS3/IFIH1	5
6	GO:0032481	positive regulation of type I interferon production	5/35	58/18800	7.08659450828855e-08	1.7461368868423e-06	1.10401682865969e-06	DDX58/OAS1/OAS2/OAS3/IFIH1	5
6	GO:0045088	regulation of innate immune response	7/35	231/18800	1.93727437417617e-07	4.58985005574048e-06	2.90198995321937e-06	USP18/IFI16/OAS1/OAS3/PLSCR1/PARP14/PARP9	7
6	GO:0045824	negative regulation of innate immune response	5/35	73/18800	2.27707083583188e-07	5.19509494397198e-06	3.28466358385105e-06	USP18/IFI16/OAS1/OAS3/PARP14	5
6	GO:0050688	regulation of defense response to virus	5/35	74/18800	2.43882611031612e-07	5.36541744269545e-06	3.39235210833445e-06	DTX3L/DDX58/IFIT1/HERC5/PARP9	5
6	GO:0039528	cytoplasmic pattern recognition receptor signaling pathway in response to virus	4/35	34/18800	4.48551315652052e-07	9.52784863591946e-06	6.02410115394771e-06	DDX58/OAS3/DDX60/IFIH1	4
6	GO:0002221	pattern recognition receptor signaling pathway	6/35	176/18800	8.00877496469876e-07	1.64446845941814e-05	1.03973569717142e-05	DDX58/OAS1/OAS3/DDX60/IFIH1/RSAD2	6
6	GO:0039530	MDA-5 signaling pathway	3/35	11/18800	9.65389070430136e-07	1.85884647164397e-05	1.17527886963135e-05	OAS3/DDX60/IFIH1	3
6	GO:0032479	regulation of type I interferon production	5/35	98/18800	9.9581060980927e-07	1.85884647164397e-05	1.17527886963135e-05	DDX58/OAS1/OAS2/OAS3/IFIH1	5
6	GO:0032606	type I interferon production	5/35	98/18800	9.9581060980927e-07	1.85884647164397e-05	1.17527886963135e-05	DDX58/OAS1/OAS2/OAS3/IFIH1	5
6	GO:0032760	positive regulation of tumor necrosis factor production	5/35	103/18800	1.27514053107273e-06	2.26255482205418e-05	1.43052851018463e-05	DDX58/OAS1/OAS2/OAS3/IFIH1	5
6	GO:0140289	protein mono-ADP-ribosylation	3/35	12/18800	1.28554251253078e-06	2.26255482205418e-05	1.43052851018463e-05	PARP14/PARP12/PARP9	3
6	GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	5/35	107/18800	1.54028043509566e-06	2.63559096671923e-05	1.66638526603916e-05	DDX58/OAS1/OAS2/OAS3/IFIH1	5
6	GO:0002832	negative regulation of response to biotic stimulus	5/35	113/18800	2.01752130069496e-06	3.27819908292867e-05	2.07268226364253e-05	USP18/IFI16/OAS1/OAS3/PARP14	5
6	GO:0001819	positive regulation of cytokine production	8/35	475/18800	2.02226566804041e-06	3.27819908292867e-05	2.07268226364253e-05	DDX58/IFI16/OAS1/OAS2/OAS3/EIF2AK2/IFIH1/RSAD2	8
6	GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	4/35	60/18800	4.55735083170469e-06	7.1982772111028e-05	4.55120056067675e-05	DDX58/OAS3/DDX60/IFIH1	4
6	GO:0071360	cellular response to exogenous dsRNA	3/35	18/18800	4.73180018292427e-06	7.28697228170338e-05	4.6072791254789e-05	DDX58/IFIT1/IFIH1	3
6	GO:0034341	response to interferon-gamma	5/35	140/18800	5.78150418497999e-06	8.6633872871194e-05	5.47753468256011e-05	PARP14/SP100/BST2/PARP9/IFITM1	5
6	GO:0060760	positive regulation of response to cytokine stimulus	4/35	64/18800	5.9068549684905e-06	8.6633872871194e-05	5.47753468256011e-05	DDX58/PARP14/IFIH1/PARP9	4
6	GO:0060339	negative regulation of type I interferon-mediated signaling pathway	3/35	20/18800	6.59374437145861e-06	9.44592216934536e-05	5.97230212347537e-05	USP18/OAS1/OAS3	3
6	GO:0032069	regulation of nuclease activity	3/35	21/18800	7.68288690788256e-06	0.000107560416710356	6.80064152133145e-05	OAS1/OAS2/OAS3	3
6	GO:0071359	cellular response to dsRNA	3/35	23/18800	1.02042836421666e-05	0.000139685304968325	8.83177765520854e-05	DDX58/IFIT1/IFIH1	3
6	GO:0060333	interferon-gamma-mediated signaling pathway	3/35	25/18800	1.32185267565228e-05	0.000173515026139574	0.00010970703976699	PARP14/SP100/PARP9	3
6	GO:0001959	regulation of cytokine-mediated signaling pathway	5/35	166/18800	1.32389711502597e-05	0.000173515026139574	0.00010970703976699	USP18/OAS1/OAS3/PARP14/PARP9	5
6	GO:0039529	RIG-I signaling pathway	3/35	27/18800	1.67676593829677e-05	0.000215184962081418	0.000136053376572325	DDX58/OAS3/DDX60	3
6	GO:0050777	negative regulation of immune response	5/35	179/18800	1.90541749825783e-05	0.000239538199780985	0.000151451014899119	USP18/IFI16/OAS1/OAS3/PARP14	5
6	GO:0001960	negative regulation of cytokine-mediated signaling pathway	4/35	87/18800	2.00748747778157e-05	0.000244528762347583	0.000154606360335964	USP18/OAS1/OAS3/PARP14	4
6	GO:0032640	tumor necrosis factor production	5/35	182/18800	2.06420383799908e-05	0.000244528762347583	0.000154606360335964	DDX58/OAS1/OAS2/OAS3/IFIH1	5
6	GO:0032680	regulation of tumor necrosis factor production	5/35	182/18800	2.06420383799908e-05	0.000244528762347583	0.000154606360335964	DDX58/OAS1/OAS2/OAS3/IFIH1	5
6	GO:0071706	tumor necrosis factor superfamily cytokine production	5/35	187/18800	2.35157478593412e-05	0.000268253716321374	0.000169606758439693	DDX58/OAS1/OAS2/OAS3/IFIH1	5
6	GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	5/35	187/18800	2.35157478593412e-05	0.000268253716321374	0.000169606758439693	DDX58/OAS1/OAS2/OAS3/IFIH1	5
6	GO:0060761	negative regulation of response to cytokine stimulus	4/35	92/18800	2.50342470422424e-05	0.000276699833922782	0.00017494692165316	USP18/OAS1/OAS3/PARP14	4
6	GO:0002764	immune response-regulating signaling pathway	7/35	482/18800	2.51545303566165e-05	0.000276699833922782	0.00017494692165316	DDX58/OAS1/OAS3/PLSCR1/DDX60/IFIH1/RSAD2	7
6	GO:0002230	positive regulation of defense response to virus by host	3/35	31/18800	2.56365315633939e-05	0.00027705444636931	0.000175171129796044	DTX3L/DDX58/PARP9	3
6	GO:0006471	protein ADP-ribosylation	3/35	35/18800	3.7138350474172e-05	0.000394434894691206	0.00024938638249444	PARP14/PARP12/PARP9	3
6	GO:0051098	regulation of binding	6/35	366/18800	5.26229670561414e-05	0.00054941945265395	0.000347377302600755	DTX3L/IFI16/IFIT2/IFIT1/SP100/PARP9	6
6	GO:0050691	regulation of defense response to virus by host	3/35	42/18800	6.45619612364928e-05	0.000651969969207861	0.00041221614594482	DTX3L/DDX58/PARP9	3
6	GO:0060338	regulation of type I interferon-mediated signaling pathway	3/35	42/18800	6.45619612364928e-05	0.000651969969207861	0.00041221614594482	USP18/OAS1/OAS3	3
6	GO:0043330	response to exogenous dsRNA	3/35	49/18800	0.00010269323149538	0.0010203069451799	0.000645101793774032	DDX58/IFIT1/IFIH1	3
6	GO:0002683	negative regulation of immune system process	6/35	425/18800	0.000119944345397616	0.00117278915499891	0.000741510573051257	USP18/IFI16/OAS1/OAS3/PARP14/BST2	6
6	GO:0031348	negative regulation of defense response	5/35	268/18800	0.000129735304399632	0.00124870230484646	0.000789507609010918	USP18/IFI16/OAS1/OAS3/PARP14	5
6	GO:0035457	cellular response to interferon-alpha	2/35	10/18800	0.000150106621061234	0.00142254890113416	0.000899424288140187	IFIT2/IFIT3	2
6	GO:0043331	response to dsRNA	3/35	56/18800	0.000153135329946785	0.00142926307950332	0.000903669411169224	DDX58/IFIT1/IFIH1	3
6	GO:0044403	biological process involved in symbiotic interaction	5/35	286/18800	0.000175721594654908	0.00161558958667796	0.00102147666963576	TRIM22/IFI27/IFIT1/PLSCR1/IFITM1	5
6	GO:0051100	negative regulation of binding	4/35	165/18800	0.000242275131936285	0.00219472766577576	0.00138764394452671	IFI16/IFIT2/IFIT1/SP100	4
6	GO:0032722	positive regulation of chemokine production	3/35	70/18800	0.000297056580075545	0.002651983381544	0.00167674957479713	OAS1/OAS3/EIF2AK2	3
6	GO:0035563	positive regulation of chromatin binding	2/35	14/18800	0.000302131856167868	0.00265876033427724	0.00168103438770092	DTX3L/PARP9	2
6	GO:0002833	positive regulation of response to biotic stimulus	4/35	180/18800	0.000337454120525616	0.00292777096117999	0.00185111971229767	IFI16/PLSCR1/DDX60/PARP9	4
6	GO:0002730	regulation of dendritic cell cytokine production	2/35	15/18800	0.000348206208042145	0.00293828800210906	0.00185776924261851	DDX58/BST2	2
6	GO:0071639	positive regulation of monocyte chemotactic protein-1 production	2/35	15/18800	0.000348206208042145	0.00293828800210906	0.00185776924261851	OAS1/OAS3	2
6	GO:0002371	dendritic cell cytokine production	2/35	16/18800	0.000397484863866308	0.00317987891093047	0.00201051810841468	DDX58/BST2	2
6	GO:0060330	regulation of response to interferon-gamma	2/35	16/18800	0.000397484863866308	0.00317987891093047	0.00201051810841468	PARP14/PARP9	2
6	GO:0060334	regulation of interferon-gamma-mediated signaling pathway	2/35	16/18800	0.000397484863866308	0.00317987891093047	0.00201051810841468	PARP14/PARP9	2
6	GO:2001034	positive regulation of double-strand break repair via nonhomologous end joining	2/35	16/18800	0.000397484863866308	0.00317987891093047	0.00201051810841468	DTX3L/PARP9	2
6	GO:0051701	biological process involved in interaction with host	4/35	191/18800	0.000422483700609398	0.00333653794327422	0.0021095677358364	TRIM22/IFIT1/PLSCR1/IFITM1	4
6	GO:0072567	chemokine (C-X-C motif) ligand 2 production	2/35	18/18800	0.000505609495678448	0.00389319311672405	0.00246151991317139	OAS1/OAS3	2
6	GO:2000341	regulation of chemokine (C-X-C motif) ligand 2 production	2/35	18/18800	0.000505609495678448	0.00389319311672405	0.00246151991317139	OAS1/OAS3	2
6	GO:0032727	positive regulation of interferon-alpha production	2/35	21/18800	0.000691544541991033	0.0051324269622467	0.00324504097066179	DDX58/IFIH1	2
6	GO:0071605	monocyte chemotactic protein-1 production	2/35	21/18800	0.000691544541991033	0.0051324269622467	0.00324504097066179	OAS1/OAS3	2
6	GO:0071637	regulation of monocyte chemotactic protein-1 production	2/35	21/18800	0.000691544541991033	0.0051324269622467	0.00324504097066179	OAS1/OAS3	2
6	GO:0032642	regulation of chemokine production	3/35	97/18800	0.000773074774012419	0.0056692150094244	0.00358443190958139	OAS1/OAS3/EIF2AK2	3
6	GO:0002718	regulation of cytokine production involved in immune response	3/35	98/18800	0.000796473688634325	0.00570497432789238	0.00360704118475765	DDX58/BST2/RSAD2	3
6	GO:0032602	chemokine production	3/35	98/18800	0.000796473688634325	0.00570497432789238	0.00360704118475765	OAS1/OAS3/EIF2AK2	3
6	GO:0002367	cytokine production involved in immune response	3/35	100/18800	0.000844614747123379	0.00598026073825289	0.003781094451732	DDX58/BST2/RSAD2	3
6	GO:0035458	cellular response to interferon-beta	2/35	24/18800	0.00090570655460417	0.00626871053523785	0.00396347043410459	IFI16/OAS1	2
6	GO:0035561	regulation of chromatin binding	2/35	24/18800	0.00090570655460417	0.00626871053523785	0.00396347043410459	DTX3L/PARP9	2
6	GO:0046822	regulation of nucleocytoplasmic transport	3/35	104/18800	0.00094636448429119	0.00647733913692637	0.00409537847003205	IFI27/MX2/SP100	3
6	GO:0032682	negative regulation of chemokine production	2/35	26/18800	0.00106401342482478	0.00712426380100069	0.0045044046588692	OAS1/OAS3	2
6	GO:1903901	negative regulation of viral life cycle	2/35	26/18800	0.00106401342482478	0.00712426380100069	0.0045044046588692	BST2/IFITM1	2
6	GO:0032102	negative regulation of response to external stimulus	5/35	429/18800	0.00111580680899997	0.00739072036929012	0.00467287514804741	USP18/IFI16/OAS1/OAS3/PARP14	5
6	GO:0032607	interferon-alpha production	2/35	27/18800	0.00114779308606012	0.00744253201066353	0.00470563370462321	DDX58/IFIH1	2
6	GO:0032647	regulation of interferon-alpha production	2/35	27/18800	0.00114779308606012	0.00744253201066353	0.00470563370462321	DDX58/IFIH1	2
6	GO:0032103	positive regulation of response to external stimulus	5/35	442/18800	0.00127404809402	0.00817514193662834	0.00516883546916009	CCR1/IFI16/PLSCR1/DDX60/PARP9	5
6	GO:2001032	regulation of double-strand break repair via nonhomologous end joining	2/35	29/18800	0.00132454942677577	0.00841157161746262	0.00531832108417835	DTX3L/PARP9	2
6	GO:0071346	cellular response to interferon-gamma	3/35	118/18800	0.00136264555338434	0.00856520062127299	0.00541545493826214	PARP14/SP100/PARP9	3
6	GO:0030522	intracellular receptor signaling pathway	4/35	264/18800	0.00141310007672072	0.00879262269959557	0.00555924538422823	DDX58/OAS3/DDX60/IFIH1	4
6	GO:0046825	regulation of protein export from nucleus	2/35	31/18800	0.00151349487947546	0.00932312845756882	0.00589466426743073	IFI27/SP100	2
6	GO:0045089	positive regulation of innate immune response	3/35	140/18800	0.00222198535042085	0.0135519106520717	0.00856836456128936	IFI16/PLSCR1/PARP9	3
6	GO:0046718	viral entry into host cell	3/35	146/18800	0.00250319421855902	0.0151173297905133	0.00955812033918306	TRIM22/PLSCR1/IFITM1	3
6	GO:0044409	entry into host	3/35	153/18800	0.00285801803993988	0.0170926127437181	0.0108070176267527	TRIM22/PLSCR1/IFITM1	3
6	GO:0046596	regulation of viral entry into host cell	2/35	43/18800	0.0028982483285223	0.0171665477920167	0.0108537639833325	TRIM22/IFITM1	2
6	GO:0062208	positive regulation of pattern recognition receptor signaling pathway	2/35	44/18800	0.00303272240575278	0.017791971447083	0.0112491958910128	DDX60/RSAD2	2
6	GO:0002700	regulation of production of molecular mediator of immune response	3/35	167/18800	0.00365720310582978	0.021253180313124	0.0134375883729595	DDX58/BST2/RSAD2	3
6	GO:0052372	modulation by symbiont of entry into host	2/35	50/18800	0.00389978672064768	0.0224511085973736	0.0141949934740742	TRIM22/IFITM1	2
6	GO:0002697	regulation of immune effector process	4/35	353/18800	0.0040416408216843	0.0230523217236808	0.0145751179729356	DDX58/DDX60/BST2/RSAD2	4
6	GO:0043392	negative regulation of DNA binding	2/35	52/18800	0.00421149689000191	0.0238007530664328	0.0150483230255983	IFI16/SP100	2
6	GO:0052126	movement in host environment	3/35	177/18800	0.0043038681230418	0.0241016614890341	0.0152385761294303	TRIM22/PLSCR1/IFITM1	3
6	GO:0043903	regulation of biological process involved in symbiotic interaction	2/35	56/18800	0.00486845024018301	0.027017705837412	0.0170822815445018	TRIM22/IFITM1	2
6	GO:0001961	positive regulation of cytokine-mediated signaling pathway	2/35	57/18800	0.00503961436016406	0.0277178789809023	0.0175249747486908	PARP14/PARP9	2
6	GO:0006611	protein export from nucleus	2/35	58/18800	0.00521352823947537	0.028420649517848	0.0179693101872928	IFI27/SP100	2
6	GO:0043393	regulation of protein binding	3/35	196/18800	0.00571444863616351	0.0308780733322519	0.0195230470487581	DTX3L/IFIT2/IFIT1	3
6	GO:2000781	positive regulation of double-strand break repair	2/35	64/18800	0.00631418544549615	0.0338220716037011	0.0213844266803989	DTX3L/PARP9	2
6	GO:0006303	double-strand break repair via nonhomologous end joining	2/35	66/18800	0.00670260859687767	0.0355931628937642	0.0225042212417853	DTX3L/PARP9	2
6	GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	2/35	67/18800	0.00690081314852071	0.0360245838939725	0.0227769925508712	PARP14/PARP9	2
6	GO:0070936	protein K48-linked ubiquitination	2/35	67/18800	0.00690081314852071	0.0360245838939725	0.0227769925508712	DTX3L/IFI27	2
6	GO:0002720	positive regulation of cytokine production involved in immune response	2/35	68/18800	0.00710166635260034	0.0367615670016959	0.0232429593141276	DDX58/RSAD2	2
6	GO:0097191	extrinsic apoptotic signaling pathway	3/35	221/18800	0.00795064500118522	0.0408133110060841	0.0258047250038468	IFI6/IFI27/SP100	3
6	GO:0043462	regulation of ATP-dependent activity	2/35	73/18800	0.00814531426248924	0.041467054427218	0.0262180624368945	IFIT1/PLSCR1	2
6	GO:0002703	regulation of leukocyte mediated immunity	3/35	236/18800	0.00950833263920346	0.0479629611635342	0.0303251805032599	DDX58/BST2/RSAD2	3
6	GO:0051090	regulation of DNA-binding transcription factor activity	4/35	452/18800	0.00957701984271869	0.0479629611635342	0.0303251805032599	TRIM22/DDX58/EIF2AK2/SP100	4
6	GO:0000209	protein polyubiquitination	3/35	244/18800	0.0104071291895017	0.0513772955193557	0.0324839359913903	TRIM22/DTX3L/IFI27	3
6	GO:0042509	regulation of tyrosine phosphorylation of STAT protein	2/35	83/18800	0.0104255875648043	0.0513772955193557	0.0324839359913903	PARP14/PARP9	2
6	GO:1900182	positive regulation of protein localization to nucleus	2/35	84/18800	0.010667481433932	0.0521521314547787	0.0329738356771499	DTX3L/PARP9	2
6	GO:0002699	positive regulation of immune effector process	3/35	248/18800	0.0108745009317049	0.0525133168260805	0.0332021996337146	DDX58/DDX60/RSAD2	3
6	GO:2000117	negative regulation of cysteine-type endopeptidase activity	2/35	85/18800	0.010911858041783	0.0525133168260805	0.0332021996337146	IFI6/IFI16	2
6	GO:0010951	negative regulation of endopeptidase activity	3/35	251/18800	0.011232943175132	0.053639480588227	0.0339142307205127	IFI6/IFI16/BST2	3
6	GO:0007260	tyrosine phosphorylation of STAT protein	2/35	87/18800	0.0114080213770455	0.0540564705250773	0.0341778778097721	PARP14/PARP9	2
6	GO:0010466	negative regulation of peptidase activity	3/35	262/18800	0.0126056666181348	0.0592755010440539	0.0374776749595009	IFI6/IFI16/BST2	3
6	GO:0051091	positive regulation of DNA-binding transcription factor activity	3/35	265/18800	0.0129960789814961	0.0606483685803151	0.0383456875849566	TRIM22/DDX58/EIF2AK2	3
6	GO:0045739	positive regulation of DNA repair	2/35	94/18800	0.0132214064936917	0.0612359879707825	0.03871721727476	DTX3L/PARP9	2
6	GO:0032091	negative regulation of protein binding	2/35	96/18800	0.0137611536607608	0.0632602287688706	0.0399970687704753	IFIT2/IFIT1	2
6	GO:0032755	positive regulation of interleukin-6 production	2/35	97/18800	0.0140345869004818	0.0640393002273837	0.040489646418544	DDX58/IFIH1	2
6	GO:0031349	positive regulation of defense response	3/35	289/18800	0.0163695828044397	0.0741445809377564	0.0468788362046648	IFI16/PLSCR1/PARP9	3
6	GO:0062207	regulation of pattern recognition receptor signaling pathway	2/35	106/18800	0.0166006215077047	0.074642210574789	0.0471934687502938	DDX60/RSAD2	2
6	GO:0008637	apoptotic mitochondrial changes	2/35	107/18800	0.0168972511401916	0.0754254108866524	0.0476886569173982	IFI6/IFIT2	2
6	GO:0034504	protein localization to nucleus	3/35	294/18800	0.0171288245774115	0.0759090355373057	0.0479944346356854	DTX3L/SP100/PARP9	3
6	GO:2000779	regulation of double-strand break repair	2/35	110/18800	0.0178007229485252	0.0783231809735109	0.0495208082026641	DTX3L/PARP9	2
6	GO:0010998	regulation of translational initiation by eIF2 alpha phosphorylation	1/35	10/18800	0.0184662095564019	0.0784495523223694	0.0496007080643825	EIF2AK2	1
6	GO:0034356	NAD biosynthesis via nicotinamide riboside salvage pathway	1/35	10/18800	0.0184662095564019	0.0784495523223694	0.0496007080643825	PARP9	1
6	GO:0060368	regulation of Fc receptor mediated stimulatory signaling pathway	1/35	10/18800	0.0184662095564019	0.0784495523223694	0.0496007080643825	PLSCR1	1
6	GO:1900246	positive regulation of RIG-I signaling pathway	1/35	10/18800	0.0184662095564019	0.0784495523223694	0.0496007080643825	DDX60	1
6	GO:1902946	protein localization to early endosome	1/35	10/18800	0.0184662095564019	0.0784495523223694	0.0496007080643825	DTX3L	1
